Id,Transcript,Question
f7e779ec-2d98-4866-bf48-5d8ed2060505,511,What drug did the doctor prescribe?
77b129be-baa4-4d3d-90f6-1495f60fb705,3285,What is the patient's name?
c786c53b-9951-4ba3-af71-56e47db51125,3285,What is the patient's age?
54579969-f52e-4eda-a1a9-a08438027405,3285,What is the patient's condition?
fcc7a690-c374-43e4-8f56-08f05a57556c,3285,What symptoms is the patient experiencing?
595df2fa-69fe-4e42-9e21-6c8aa7264e3d,3285,What precautions did the doctor advise?
8bd90419-2035-4c53-87b5-5d9789e3b938,3285,What drug did the doctor prescribe?
4adaf533-76af-4093-9010-079d0122eb20,2917,What is the patient's name?
722f530c-a7cd-4907-b59f-eba1a0de67b9,2917,What is the patient's age?
96aa0048-8f39-4b37-a527-79dc6135ed5a,2917,What is the patient's condition?
4841b8f5-89aa-4b8d-a900-a9b9f673f55a,2917,What symptoms is the patient experiencing?
90e069e6-6240-48ec-9c89-58efbcd79e6a,2917,What precautions did the doctor advise?
128b8179-d113-4d0c-99cf-2c7a758d99f2,2917,What drug did the doctor prescribe?
e7ec627f-8e04-4a61-9a7f-bc4bf572632c,87,What is the patient's name?
bb03f280-c007-436c-9737-26248a54c9a1,87,What is the patient's age?
21e5fe8a-4437-46b7-b3d1-752a0f133861,87,What is the patient's condition?
bfbb8682-4e49-4b46-931d-e45f347531a4,87,What symptoms is the patient experiencing?
9d9d1cbc-bd82-4c5e-9ba7-f435cab0b1d5,87,What precautions did the doctor advise?
fb526cff-1a02-4f37-a76c-b89f5310e257,87,What drug did the doctor prescribe?
47c2ebe5-32b2-4975-b3fc-2d1298e79dd0,1593,What is the patient's name?
54661542-2251-4d51-a607-84acbbd96d8e,1593,What is the patient's age?
ae2b1018-bcfb-4413-9a8e-d3a83be030c4,1593,What is the patient's condition?
ebdb9d61-a49f-4174-b81f-053eb8476072,1593,What symptoms is the patient experiencing?
16f3a171-1a2b-4a7a-8404-6577cbfd3cea,1593,What precautions did the doctor advise?
9e985881-0428-49b9-b70b-f4cc0d09ace1,1593,What drug did the doctor prescribe?
3aba77b0-d592-4aa9-9ca6-7807fe4bbeae,3138,What is the patient's name?
df92d97b-ad84-4b74-b31e-dbff38abd057,3138,What is the patient's age?
cd28304b-8e8b-4733-aa4e-3500beb521bc,3138,What is the patient's condition?
5e0d0d23-1998-41c7-9bbb-32c6d782af64,3138,What symptoms is the patient experiencing?
4e609b17-c73f-49e0-8bd8-a0840bb0f26a,3138,What precautions did the doctor advise?
68afa064-9c20-417b-9121-d3f4685bf3e6,3138,What drug did the doctor prescribe?
eb8f93ea-da26-4f46-99d0-d5a2957857b9,3703,What is the patient's name?
93551290-fc15-446f-a2ad-73d08c3f46c5,3703,What is the patient's age?
74ab7685-8fad-4e3a-b19c-a9ae8e053890,3703,What is the patient's condition?
181cbf52-b18f-443a-b666-ccbae6be9aae,3703,What symptoms is the patient experiencing?
081674bc-e839-417f-b62d-5ba39ada6296,3703,What precautions did the doctor advise?
b0064da1-25b9-423f-9c06-985686111c75,3703,What drug did the doctor prescribe?
787fa59a-5589-49ed-b4fb-7b889249f298,4355,What is the patient's name?
0d400798-6c66-4574-9c3a-60bf7a224185,4355,What is the patient's age?
67f59bfa-eb83-4bec-af69-689cb461ddc8,4355,What is the patient's condition?
263f67cc-7a56-458b-a4ac-d9401ec211c7,4355,What symptoms is the patient experiencing?
17e868f3-612d-44a0-8c71-4d63018c458f,4355,What precautions did the doctor advise?
bd6bff13-9022-4b25-9b1c-9465e67dc425,4355,What drug did the doctor prescribe?
68ba898b-2c34-496f-9e98-3c2d083b1834,1839,What is the patient's name?
1de99b3c-2393-47a0-bfd9-fa788a71ece4,1839,What is the patient's age?
c1cdc47b-3e3e-4b8b-905a-2ca710c5acdf,1839,What is the patient's condition?
57951a65-3890-43fe-8eb0-2231538b3a69,1839,What symptoms is the patient experiencing?
00e7ffb8-fba1-44e5-b366-da8b5283947d,1839,What precautions did the doctor advise?
be3675dd-0f34-44e9-b047-72a67c0e9463,1839,What drug did the doctor prescribe?
a6be99a7-7815-4733-991a-97c0631c8394,3377,What is the patient's name?
a73a562c-cd4d-4eec-8f55-9f2d36ca90b8,3377,What is the patient's age?
091aaab7-9025-49f2-9194-6a9048bef4db,3377,What is the patient's condition?
427352da-935f-4dce-bf6c-d12a8b2b9b0c,3377,What symptoms is the patient experiencing?
618b07af-e0b5-4c9b-9029-76a4959155d0,3377,What precautions did the doctor advise?
fa29147b-65a7-4081-b6a0-ec40bb0cf360,3377,What drug did the doctor prescribe?
dbdeae49-bf0a-4c79-adb0-9ca8f331176b,2467,What is the patient's name?
27095ffd-dd81-492d-9681-23277d18db0b,2467,What is the patient's age?
713c2bba-24f7-45b2-8d77-c84e7e26c63f,2467,What is the patient's condition?
45325de6-bc58-4eee-a9e8-38fbd6f9770c,2467,What symptoms is the patient experiencing?
d7bd2c1c-f9bd-402c-b083-f3dd648033a8,2467,What precautions did the doctor advise?
7b2af199-f69b-4b9a-9157-98d347229dbb,2467,What drug did the doctor prescribe?
77ffde16-8114-4de2-b674-71314c8c3acd,2190,What is the patient's name?
36474b47-903b-46cb-831c-b84cddd5c280,2190,What is the patient's age?
2bb8c0de-9bdb-434f-ac84-65993eddf53e,2190,What is the patient's condition?
2698a576-94c3-4416-9a97-6db2c9c68ec4,2190,What symptoms is the patient experiencing?
5c4a6a2b-2308-451c-ac1c-c8ce38ba9f05,2190,What precautions did the doctor advise?
c32f3395-2acf-47c3-abe9-24f645e1989b,2190,What drug did the doctor prescribe?
a1dc820e-f915-4bd0-a633-f3f3e34e5d0b,3131,What is the patient's name?
d455a705-1289-456e-b1ba-8dacb6224cf5,3131,What is the patient's age?
ef6bee77-1ec1-448a-a52b-46b1f72cf72f,3131,What is the patient's condition?
d4760d2b-b9ef-4854-b2e3-0fa1b3267b28,3131,What symptoms is the patient experiencing?
05cf1254-0bfc-4401-8af0-f3d6b8a7cb27,3131,What precautions did the doctor advise?
bc3f555b-24fa-4af7-bbe2-1a01379a3509,3131,What drug did the doctor prescribe?
0eca5bea-d1ed-4e57-81ad-acb4260e6912,4689,What is the patient's name?
9d9b67b3-76a5-48f6-b906-0f83b21752c2,4689,What is the patient's age?
3c1afd96-fdc9-4c0c-a024-3ac63472d37a,4689,What is the patient's condition?
d940dd16-b01c-4ba1-af44-b18210865070,4689,What symptoms is the patient experiencing?
925d05a2-040a-4533-b7d1-d5c66e483636,4689,What precautions did the doctor advise?
1d8149ad-8297-4b89-ab8f-e9d7971b4581,4689,What drug did the doctor prescribe?
e9a5caf3-fe26-43f9-a459-5a80c454eaaf,586,What is the patient's name?
50c26439-f107-4964-82ba-21206752bb32,586,What is the patient's age?
565a58ec-064d-41e3-90b4-ed80fe30798b,586,What is the patient's condition?
583ce0c4-19fc-4ac5-9a39-6fd0de73fb1d,586,What symptoms is the patient experiencing?
0906e0f0-6d29-4ce0-b2e2-21eb5b0f1ef9,586,What precautions did the doctor advise?
b2e14eb3-362f-4695-bd1c-6d7e28de8f9e,586,What drug did the doctor prescribe?
96aedfc6-c09e-4cbb-8291-dc3746cad525,4719,What is the patient's name?
54ecb980-4a03-43a4-8f2a-b6c482851620,4719,What is the patient's age?
714e9f8e-3004-45b2-b773-558eed4acfb4,4719,What is the patient's condition?
f456ab6c-b46f-4036-b5d4-7b633a3761f8,4719,What symptoms is the patient experiencing?
240e7634-2dec-4f7c-83c9-e8cfa605d330,4719,What precautions did the doctor advise?
3de29037-8ae3-4eb3-b043-92e7f7b5f2c8,4719,What drug did the doctor prescribe?
cb43b9b6-28fb-471d-8627-a259523edd91,537,What is the patient's name?
77e3cced-170e-448c-9757-6169bf12a243,537,What is the patient's age?
7fb0b24f-7aaf-4c23-8c6f-c671a4a50094,537,What is the patient's condition?
4f9063e4-1d01-4af6-ad65-b7a7218b6085,537,What symptoms is the patient experiencing?
08abe2ea-ea3f-4c3f-b404-56c9c86f55af,537,What precautions did the doctor advise?
38a59fa1-d7c0-4c06-9807-3c90c1d84095,537,What drug did the doctor prescribe?
520b2408-f518-417d-8cf4-5417831e4b91,2674,What is the patient's name?
e333abbc-a118-4c43-ad3a-cdbb47783f63,2674,What is the patient's age?
a701ffd9-1f7d-4e0c-97ee-65a7b3e426c8,2674,What is the patient's condition?
5f6a1b11-fdd7-48f6-85f4-6c854778cf89,2674,What symptoms is the patient experiencing?
54435905-4f34-4726-a066-12dd9daa66e7,2674,What precautions did the doctor advise?
2c2a1cbb-4516-4519-b9ef-cfe6357f3324,2674,What drug did the doctor prescribe?
2e2979df-7200-435d-a805-8dceeb9258d2,3795,What is the patient's name?
6dfbec42-63bf-4f69-899a-ceadc525a43b,3795,What is the patient's age?
5eea79f5-2db3-41ed-ae68-f80c88ca4de4,3795,What is the patient's condition?
5537e49c-8b23-487d-802c-792aea4c417a,3795,What symptoms is the patient experiencing?
5b1d9721-87f6-48c5-ae66-06fbbad27963,3795,What precautions did the doctor advise?
46cdfd02-22c6-4772-882e-5954093ff538,3795,What drug did the doctor prescribe?
e14f5725-beee-451f-aae0-7f2922d863c5,2922,What is the patient's name?
df083bbf-c114-4f78-8f55-082e81481afe,2922,What is the patient's age?
8c3614e0-4242-4bb3-a631-08134e8b17ca,2922,What is the patient's condition?
9ddf9480-3cda-480b-b7fd-f38e095d6545,2922,What symptoms is the patient experiencing?
c7034591-8e1a-43fe-8c0a-35c66aa3e613,2922,What precautions did the doctor advise?
ed19e80f-9743-4518-9d52-ecb9d64fe607,2922,What drug did the doctor prescribe?
44f44fb7-b1f6-4c2c-af13-5d6211c04e34,2568,What is the patient's name?
57df9812-e874-4338-946c-2bea972fa829,2568,What is the patient's age?
ed9c6ebb-f6bf-4ba0-b094-18deef1d0f67,2568,What is the patient's condition?
dd5eb36c-d54d-41db-8ae7-27ee06d63283,2568,What symptoms is the patient experiencing?
b3d61995-dbdb-4eb0-8e30-f844f822b2af,2568,What precautions did the doctor advise?
33e268eb-528d-48ee-a3b7-326c9db0d982,2568,What drug did the doctor prescribe?
8d9baf6b-ccee-4e71-acd5-4e3aa4bf1861,4528,What is the patient's name?
aa52a1e6-c9d3-4573-93d3-2f91f1fdb545,4528,What is the patient's age?
14dc17ca-6df0-446d-8081-e48e39a8ece7,4528,What is the patient's condition?
1ee27c8e-b98e-434f-b8dd-339b1d624101,4528,What symptoms is the patient experiencing?
e54239ca-61f6-4160-ae5e-eedb05b95a4a,4528,What precautions did the doctor advise?
ee376df3-363c-440d-b3ae-f791b4ac18fb,4528,What drug did the doctor prescribe?
ace8467e-036e-4e26-8674-6021ec23ce6c,48,What is the patient's name?
972b3098-f785-465b-ae2c-52c864e911b9,48,What is the patient's age?
3e1a76f2-a836-4c1f-b97c-e6be3e5c3864,48,What is the patient's condition?
05d280b3-61e3-499d-a928-d63557e205e6,48,What symptoms is the patient experiencing?
a0509875-5892-44dd-a8c1-8a8460507417,48,What precautions did the doctor advise?
1fa17a9a-fdd5-4275-acff-82d8fbe9cd10,48,What drug did the doctor prescribe?
b12a3d3e-dea7-41f3-bd76-45fa071ed78b,2869,What is the patient's name?
81e8d02d-20df-4677-a2ea-99c12da30dcf,2869,What is the patient's age?
304dd4ff-9139-40d1-b423-b6324e4788fa,2869,What is the patient's condition?
0e0dccb5-89b2-4f29-941e-d8072c122169,2869,What symptoms is the patient experiencing?
c573eb6b-e230-42c4-b0cc-292ec6c46844,2869,What precautions did the doctor advise?
4cc4c7d8-a3d7-4f82-9f4e-2815f498bf77,2869,What drug did the doctor prescribe?
455cb747-d0bf-415d-926d-3862197dd87a,3921,What is the patient's name?
7ba7de22-a522-4275-af63-9a9213c18013,3921,What is the patient's age?
225a759b-cdbb-4b09-8ea2-1f4cae873776,3921,What is the patient's condition?
c219e780-073f-4123-a884-cff0f0b0cf3e,3921,What symptoms is the patient experiencing?
853dbb06-4b37-433d-9764-7b83b7c19b71,3921,What precautions did the doctor advise?
20d6c45f-6d5b-428d-bf7c-f60dbae50b5c,3921,What drug did the doctor prescribe?
6af22211-c9d2-4103-a54f-24d523a5a84f,4251,What is the patient's name?
1517ca8c-2c21-4469-ac96-ca3b6363f6c7,4251,What is the patient's age?
bf547e2a-8ba8-445e-8148-14c7d1cd211c,4251,What is the patient's condition?
fef5772c-4cc3-4bb9-9c32-cb92d6d138a8,4251,What symptoms is the patient experiencing?
3230289a-20cf-4296-ba58-4b0c51f57959,4251,What precautions did the doctor advise?
56823356-37b8-46c7-9c6c-5b1cbe8022d7,4251,What drug did the doctor prescribe?
42dce12f-8d6b-44ef-9f90-89fc7f150f19,3322,What is the patient's name?
48eae26e-22ae-45c3-9f11-a0d2bd99813d,3322,What is the patient's age?
06debffd-db77-4736-ba84-b4675e663766,3322,What is the patient's condition?
53d4a58f-1ae5-4af7-b7ca-ba147c26d1e2,3322,What symptoms is the patient experiencing?
fcdb96a7-0d91-415c-9152-c6ce2e71e04f,3322,What precautions did the doctor advise?
f2769162-1a3d-4892-a587-3ccd4e86f4be,3322,What drug did the doctor prescribe?
fe6860da-5463-4685-ba93-4778795cf77a,1117,What is the patient's name?
9164bd1c-d783-4361-adce-880abccffd37,1117,What is the patient's age?
a19e9d58-14ca-40bb-9078-ae038db51403,1117,What is the patient's condition?
37113940-f323-46bb-bc21-0f9c1e876f6c,1117,What symptoms is the patient experiencing?
5276f99e-b2cc-4004-9ca6-8b675a5a04a6,1117,What precautions did the doctor advise?
6181dd77-d15c-4fde-ad87-22e636b70074,1117,What drug did the doctor prescribe?
ebc9339e-6ecb-4fb7-a0f8-bc8ccdf6dbf2,1967,What is the patient's name?
b39c3cdd-89db-4aa2-893c-36c8669d9993,1967,What is the patient's age?
8e5f193d-8a98-4081-ab32-764afb02cc2e,1967,What is the patient's condition?
ca250158-33a5-432f-abe2-014cb1559f23,1967,What symptoms is the patient experiencing?
cfcae408-3d66-4740-825b-ba888138c8ea,1967,What precautions did the doctor advise?
0d7dd158-e0b7-458d-b23e-946796c9a0d6,1967,What drug did the doctor prescribe?
f3716467-0d25-4251-9d43-f9f0ccaa2c52,2559,What is the patient's name?
e114c7bd-ce6c-499f-b5fd-e9c2d87941b8,2559,What is the patient's age?
45f4851a-8788-49f1-950f-9f8a68664547,2559,What is the patient's condition?
5585d867-1419-49db-8c4f-b2620a8d90b5,2559,What symptoms is the patient experiencing?
888d71d3-3962-4eb1-85c7-39fe51cd3f2e,2559,What precautions did the doctor advise?
e3ef1c72-e18f-4c80-bb7e-8b665942bb34,2559,What drug did the doctor prescribe?
d41abc98-ba4a-4f0d-ba98-d70f5eab700f,3611,What is the patient's name?
c2f1f1ba-dfcb-4d6d-9c49-e3f501654df6,3611,What is the patient's age?
f9c54672-d28c-4935-b556-2c1aa9819e21,3611,What is the patient's condition?
8908950e-9768-4e33-844c-7569167a3290,3611,What symptoms is the patient experiencing?
da4c9be4-4a3a-42d4-873c-a1b43cd760e9,3611,What precautions did the doctor advise?
cc8c008f-1610-4161-a5cd-75cdcad61bc1,3611,What drug did the doctor prescribe?
395bdd5f-2b65-4682-aad3-36db13f89114,3966,What is the patient's name?
937fe60a-ff4c-4275-af36-833f0bb48e25,3966,What is the patient's age?
83da070c-2189-462e-812d-eaeee0f2e0ff,3966,What is the patient's condition?
1690c3ad-9616-47ff-9a88-5599f11ef742,3966,What symptoms is the patient experiencing?
d253f107-a86d-4eb3-a571-d8035e8084fe,3966,What precautions did the doctor advise?
b24526ab-bbdb-484b-adf8-3ce8cf45a703,3966,What drug did the doctor prescribe?
e0c287e9-1b61-4a74-a8bd-1bf2e6bd4631,4658,What is the patient's name?
97a775d2-7919-41db-9ce2-1b2db98fe72d,4658,What is the patient's age?
31ab7e98-5d00-4ba8-9b0e-32ab5cee9bf0,4658,What is the patient's condition?
db9ceb8e-17e3-4963-9b67-ec25565f0e15,4658,What symptoms is the patient experiencing?
1b05235c-bf2e-47e4-a83a-1656fd8448b6,4658,What precautions did the doctor advise?
6277f0f0-17f8-46e8-94af-d218071a0529,4658,What drug did the doctor prescribe?
e8070310-8878-4195-9940-e1f98e37203a,573,What is the patient's name?
f20f4947-46b5-48eb-b8e5-01033abd8df7,573,What is the patient's age?
eef23f48-45ad-4b4f-bb83-1f1d63995bfd,573,What is the patient's condition?
9e828427-e33e-4ea4-8258-9f81d64d2836,573,What symptoms is the patient experiencing?
f0abe6d1-3a15-4583-abc0-19fa1e85073c,573,What precautions did the doctor advise?
a863ca18-2925-413a-93c1-0bdb2848b990,573,What drug did the doctor prescribe?
73be4b77-0497-46d8-b21f-b953cc285b55,3479,What is the patient's name?
0ef74717-cc51-425d-989d-0772d4bab980,3479,What is the patient's age?
9763f7dc-02e6-428d-8dc9-c007e35bfa29,3479,What is the patient's condition?
c016be04-199e-42b8-95c1-916932befdbb,3479,What symptoms is the patient experiencing?
0c4bb051-229d-4bda-a641-6faeb79eb7f8,3479,What precautions did the doctor advise?
fe7b93b4-0fc6-48e7-8bd7-8eb865465a94,3479,What drug did the doctor prescribe?
fb611074-8ad7-4c05-a1f6-fb62938a8b2f,84,What is the patient's name?
c5eef423-e75f-4baf-93a0-e451b09cc8ef,84,What is the patient's age?
26cb0116-f2d5-4b08-857f-da8ab8ebbd20,84,What is the patient's condition?
df1761d1-8673-4d37-89c7-58ad6cf70d36,84,What symptoms is the patient experiencing?
6424d17e-ed1d-4c37-98ce-240f2612f95c,84,What precautions did the doctor advise?
cf498856-e0a2-43cc-b6bd-5f284b9b8774,84,What drug did the doctor prescribe?
e230c758-6acb-4930-bd5f-15f8e93dc229,717,What is the patient's name?
932c6131-8d8e-45ca-88ac-586f01b60bed,717,What is the patient's age?
cc96f33c-3d19-4aa9-9d33-a2e78088ffe4,717,What is the patient's condition?
57aeb55f-16b9-4232-bb3e-290e66064cd0,717,What symptoms is the patient experiencing?
228ceea7-b0d2-43d1-9a8f-5c9dffddaf2a,717,What precautions did the doctor advise?
c7bc1619-21d3-4dc9-b414-9ec08e9dbc5a,717,What drug did the doctor prescribe?
59665a53-d6fd-49be-b003-ccb415189198,2895,What is the patient's name?
e9cdd5db-2cf2-478c-8f91-0e38883cf57d,2895,What is the patient's age?
75e19ba6-0193-4ec3-860e-f2fe77359a85,2895,What is the patient's condition?
3722a1c0-dd9e-44bf-b1c7-77d2f7885b99,2895,What symptoms is the patient experiencing?
f9b0791e-8702-45cb-830d-91f884ee0489,2895,What precautions did the doctor advise?
8f618f3f-665f-47bb-a9f4-f57ada6e8b78,2895,What drug did the doctor prescribe?
5c555943-5669-40a4-87d3-92b0724beaf6,3661,What is the patient's name?
4ebceaa5-5f27-4931-af2b-c88b558a6040,3661,What is the patient's age?
de355d8f-964c-40ba-84cd-3290bf73c5d9,3661,What is the patient's condition?
56c2922c-6f94-4f03-a039-5e35dbf30d61,3661,What symptoms is the patient experiencing?
f163a7f4-6018-48dd-99b0-17ffdc76b4d8,3661,What precautions did the doctor advise?
9e30d822-3a88-4fff-bc85-23955211c10a,3661,What drug did the doctor prescribe?
8cd9a8bf-a565-42bb-912d-83a9d0ccb55b,720,What is the patient's name?
898379af-7d07-47ac-b582-b48c8ec79fb3,720,What is the patient's age?
11db46df-2570-4065-b377-08343e5bb071,720,What is the patient's condition?
54dc3ba4-308c-4df4-8593-43953e54d832,720,What symptoms is the patient experiencing?
d8ec08bf-9277-44b4-8057-1963d3da5eec,720,What precautions did the doctor advise?
24353609-f524-43e7-a628-30237b4667d4,720,What drug did the doctor prescribe?
71314710-34d5-4adb-8f93-aee291c3459d,3572,What is the patient's name?
a968b909-4977-44b0-bb63-88abeed4dce0,3572,What is the patient's age?
d8f3f36b-c563-4a0a-9ebd-78e63f7c615d,3572,What is the patient's condition?
e56c94bf-b78a-4554-8681-00412c43f8d3,3572,What symptoms is the patient experiencing?
57d12873-6a60-431d-b3f2-f2d4354837a8,3572,What precautions did the doctor advise?
2252243a-7f7d-4725-9dc0-8ee226827da7,3572,What drug did the doctor prescribe?
e4c29638-f1d4-4294-8cbd-653675997df1,2642,What is the patient's name?
57d3c4d5-cdde-4790-a9bd-fdbd17ae7336,2642,What is the patient's age?
54c86b0a-6766-4b0d-ae28-7a91a6dbe4f0,2642,What is the patient's condition?
764fe101-b261-4531-b58e-b0842400ca49,2642,What symptoms is the patient experiencing?
dfb55a49-4d90-4ca4-add0-7e7fee4ebc0b,2642,What precautions did the doctor advise?
fea71bf2-003f-4e6f-8212-a7b19b5b4a2d,2642,What drug did the doctor prescribe?
8e6ef58a-b170-4b14-89a8-66da626a52cd,1405,What is the patient's name?
3e8d04b1-bccf-4d33-aa30-6ea0b0a7aceb,1405,What is the patient's age?
3c4b3fa6-3c49-4cd6-90dc-9683b6e5d496,1405,What is the patient's condition?
75bd05b5-05c8-4807-b25e-0f0076c4e044,1405,What symptoms is the patient experiencing?
6eb7784b-3754-446f-8fee-9ac10dedef77,1405,What precautions did the doctor advise?
8fba3463-c0f2-4580-8534-3d00ef9f1c55,1405,What drug did the doctor prescribe?
c2a89cfd-2aee-4133-81ba-25c8d9bec68d,2582,What is the patient's name?
e991a85f-f45c-4205-aaab-c21443899114,2582,What is the patient's age?
c4b47b90-3bc7-4057-adc4-fa6a7595b485,2582,What is the patient's condition?
56fe7df6-f425-4203-a718-999738c64c5b,2582,What symptoms is the patient experiencing?
e578b593-70dc-4e7f-9ae8-9d2d958b207c,2582,What precautions did the doctor advise?
9e1d23dd-88b6-494c-b8ea-19333b31c99c,2582,What drug did the doctor prescribe?
9cad93c8-9ded-4196-9403-8777cd2e42d9,2683,What is the patient's name?
5c5eb81d-15a1-481c-bb4a-fa3746186ffe,2683,What is the patient's age?
fff3fbaa-60d7-4b06-a02b-7ee4e270e29e,2683,What is the patient's condition?
395888b3-38ca-4634-9b08-7c4188845b23,2683,What symptoms is the patient experiencing?
f3e00040-ddbd-4eab-90d7-a33267b1b962,2683,What precautions did the doctor advise?
aad611ce-7e0a-4c90-ae0c-61e1dfec17b4,2683,What drug did the doctor prescribe?
3fc0cb0e-c864-4656-bed1-3a23eb4c410a,3068,What is the patient's name?
bc108247-9981-4a95-b920-1048e267d02a,3068,What is the patient's age?
08c62026-a943-4a6a-8e50-18c1fdbfae69,3068,What is the patient's condition?
325c93d9-3abe-47be-845c-f5ac37929c63,3068,What symptoms is the patient experiencing?
3f29fe1a-fb1a-4f91-9c52-3a4d8c896c0e,3068,What precautions did the doctor advise?
e093e6b9-766b-4996-9769-957cb62382fc,3068,What drug did the doctor prescribe?
a1bc1ee6-c6d4-4cb2-9928-8254f2d74d65,2480,What is the patient's name?
5e09a54c-2fd7-4e7d-954a-b7ea03674ead,2480,What is the patient's age?
95de7079-be1c-44e2-afde-df380ed385a9,2480,What is the patient's condition?
f2af905c-c07a-4c7f-b574-b507d7ae0554,2480,What symptoms is the patient experiencing?
009bd0f4-f7e3-47f7-8725-b242d11c9736,2480,What precautions did the doctor advise?
853f2d7b-4512-471a-9d37-c7fb9f3f35c7,2480,What drug did the doctor prescribe?
01a11f97-d4ee-48ed-901e-7a0bb417141a,1635,What is the patient's name?
a84151f7-4ed8-43e9-8ac9-223b55288412,1635,What is the patient's age?
1223ce23-ebb9-4854-abd9-78bfdf46a6a3,1635,What is the patient's condition?
865dea06-cf9c-43f0-9d0d-6c997749f24a,1635,What symptoms is the patient experiencing?
272a6454-d4fe-4892-98e0-149c4658c7f2,1635,What precautions did the doctor advise?
29a4d6d7-e287-4af6-a063-b19f86a4a761,1635,What drug did the doctor prescribe?
549f2425-8567-4c9c-873b-1b11c0812c7f,477,What is the patient's name?
e0499080-9344-4203-b8b3-06fbe276153b,477,What is the patient's age?
667ed81b-0633-4c9b-a30b-13818512b8cf,477,What is the patient's condition?
872c8ee6-60f2-4dd4-a3fd-90de72651849,477,What symptoms is the patient experiencing?
c8a3bbb8-64e0-4281-997b-7357856651b9,477,What precautions did the doctor advise?
79e4337a-f569-4386-b76b-0bc73485e42b,477,What drug did the doctor prescribe?
4b41ef9b-2dd6-4f3e-910d-224585ad2633,2276,What is the patient's name?
1c9b2cb4-89c6-4463-ab93-04729324bba9,2276,What is the patient's age?
a41088b9-f48e-4429-bcc1-eab69dbba0dd,2276,What is the patient's condition?
bc4ab097-1d88-4cf1-bbb9-eaeeda9493b2,2276,What symptoms is the patient experiencing?
a442dbc6-702b-433a-82fb-932895887fcb,2276,What precautions did the doctor advise?
a2f165f7-1796-4b3a-bf2f-6c12d76bef6a,2276,What drug did the doctor prescribe?
ea147c67-98fd-4256-8d04-175c847228f2,3503,What is the patient's name?
9e1619c9-f9d0-49eb-83ea-304c5dc60f30,3503,What is the patient's age?
9dfc04b6-a911-4cc5-a2f6-03ff9d066540,3503,What is the patient's condition?
63fca236-e472-465a-a3d3-646d17abf56f,3503,What symptoms is the patient experiencing?
9cf4d493-bd4a-4236-86d2-b1df2ab2c766,3503,What precautions did the doctor advise?
37ab9eea-2af8-4850-ad27-167c7c653056,3503,What drug did the doctor prescribe?
0db6d211-b772-4de6-b6b2-0072083facdd,3156,What is the patient's name?
aa1b3e4d-5a1b-4e4f-9a58-702d3534844d,3156,What is the patient's age?
53aaa381-8444-475b-a816-fc1855bec738,3156,What is the patient's condition?
22c91ddd-0ed8-41b4-b4df-79c1185cff4e,3156,What symptoms is the patient experiencing?
9c4018ba-bf54-49dc-9bf5-5806a8783952,3156,What precautions did the doctor advise?
316059ad-c3e3-4a84-acdd-3c5184782312,3156,What drug did the doctor prescribe?
15287b87-ffed-402c-9888-3c60c59aa8e6,641,What is the patient's name?
5811f95e-e7fd-44ac-a99d-9430ac134996,641,What is the patient's age?
7981fb4a-94a9-452b-951f-f1361dc44e4b,641,What is the patient's condition?
37c26b67-8caa-4f7a-84fc-f58c03edb9ca,641,What symptoms is the patient experiencing?
a0a11c27-5e2a-47e6-b7ac-fc09c71c7f72,641,What precautions did the doctor advise?
fdcf91d4-1ac4-43c5-b553-8143e0063e21,641,What drug did the doctor prescribe?
089f2f68-3151-4d32-8e93-43e76337bd60,1445,What is the patient's name?
bbdff37a-c266-4fe8-9a08-30f94a013784,1445,What is the patient's age?
98f21d90-9bae-407b-8b71-58448e4db89f,1445,What is the patient's condition?
3ff7abf4-24d5-4355-90aa-f1f87e9264e5,1445,What symptoms is the patient experiencing?
4d57e01d-8975-46a2-a4ba-c1891c9844b9,1445,What precautions did the doctor advise?
b64106a8-5623-4cc5-ae8d-9a33765cacf7,1445,What drug did the doctor prescribe?
826faace-d844-48a2-b7a5-a6305c83e7ee,1739,What is the patient's name?
68796706-3e5b-4c7a-b00b-1f2794652ed4,1739,What is the patient's age?
af9eb544-d3d3-47ca-9e8d-ed18c06e74ff,1739,What is the patient's condition?
24ded2cd-01f8-487e-ad7e-72d04572a939,1739,What symptoms is the patient experiencing?
84e4ccb0-c48e-4723-bfc0-0b2e9ff2a078,1739,What precautions did the doctor advise?
c5cf5916-71de-4a85-8014-8fe1c9ffe81c,1739,What drug did the doctor prescribe?
202eee05-2592-4963-a012-5a517ef96f71,4473,What is the patient's name?
ef7688d4-5f43-490c-9ea5-809886c20739,4473,What is the patient's age?
d4fff55e-c38b-46df-877c-c1978ac6c124,4473,What is the patient's condition?
e6944439-c516-4d86-962b-1c380c00a66f,4473,What symptoms is the patient experiencing?
015bd068-5684-4fbf-af10-ef18ea381e99,4473,What precautions did the doctor advise?
3c880a0f-af36-4558-b97b-bc58f3ae4141,4473,What drug did the doctor prescribe?
443c10b6-5b1b-4921-9cb7-dab5a37ca20c,3217,What is the patient's name?
2f762145-6f43-4c0a-b5a2-93d144627578,3217,What is the patient's age?
58451c9c-8704-41bb-9a19-ea62eae78946,3217,What is the patient's condition?
47bd9e15-a9dc-4d19-a38d-af8a4000c605,3217,What symptoms is the patient experiencing?
41def397-2017-495c-a43c-5e35b99b2951,3217,What precautions did the doctor advise?
